web-scraper-order,web-scraper-start-url,act,act-href,article,article-href,article_title,article_description
"1694598089-400","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 390 - Robbery","https://lawrato.com/indian-kanoon/ipc/section-390","SECTION
390 IPC - Indian Penal Code -
Robbery","According to section 390 of Indian penal code, In all robbery there is either theft or extortion."
"1694598092-401","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 389 - Putting person in fear or accusation of offence, in order to commit extortion","https://lawrato.com/indian-kanoon/ipc/section-389","SECTION
389 IPC - Indian Penal Code -
Putting person in fear or accusation of offence, in order to commit extortion","According to section 389 of Indian penal code, Whoever, in order to the committing of extortion, puts or attempts to put any person in fear of an accusation, against that person or any other, of having committed, or attempted to commit, an offence punishable with death or with imprisonment for life, or with imprisonment for a term which may extend to ten years, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine;"
"1694598097-402","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 388 - Extortion by threat of accusation of an offence punishable with death or imprisonment for life, etc","https://lawrato.com/indian-kanoon/ipc/section-388","SECTION
388 IPC - Indian Penal Code -
Extortion by threat of accusation of an offence punishable with death or imprisonment for life, etc","According to section 388 of Indian penal code, Whoever commits extortion by putting any person in fear of an accusation against that person or any other, of having committed or attempted to commit any offence punishable with death, or with imprisonment for life, or with imprisonment for a term which may extend to ten years, or of having attempted to induce any other person to commit such offence, shall shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine;"
"1694598099-403","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 387 - Putting person in fear of death or of grievous hurt, in order to commit extortion","https://lawrato.com/indian-kanoon/ipc/section-387","SECTION
387 IPC - Indian Penal Code -
Putting person in fear of death or of grievous hurt, in order to commit extortion","According to section 387 of Indian penal code, Whoever in order to the committing of extortion, puts or attempts to put any person in fear of death or of grievous hurt to that person or to any other, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
"1694598100-404","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 386 - Extortion by putting a person in fear of death or grievous hurt","https://lawrato.com/indian-kanoon/ipc/section-386","SECTION
386 IPC - Indian Penal Code -
Extortion by putting a person in fear of death or grievous hurt","According to section 386 of Indian penal code, Whoever commits extortion by putting any person in fear of death or of grievous hurt to that person or to any other, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
"1694598103-405","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 385 - Putting person in fear of injury in order to commit extortion","https://lawrato.com/indian-kanoon/ipc/section-385","SECTION
385 IPC - Indian Penal Code -
Putting person in fear of injury in order to commit extortion","According to section 385 of Indian penal code, Whoever, in order to the committing of extortion, puts any person in fear, or attempts to put any person in fear, of any injury, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both."
"1694598106-406","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 383 - Extortion","https://lawrato.com/indian-kanoon/ipc/section-383","SECTION
383 IPC - Indian Penal Code -
Extortion","According to section 383 of Indian penal code, Whoever intentionally puts any person in fear of any injury to that person, or to any other, and thereby dishonestly induces the person so put in fear to deliver to any person any property, or valuable security or anything signed or sealed which may be converted into a valuable security, commits “extortion”."
"1694598109-407","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 382 - Theft after preparation made for causing death, hurt or restraint in order to the committing of the theft","https://lawrato.com/indian-kanoon/ipc/section-382","SECTION
382 IPC - Indian Penal Code -
Theft after preparation made for causing death, hurt or restraint in order to the committing of the theft","According to section 382 of Indian penal code, Whoever commits theft, having made preparation for causing death, or hurt, or restraint, or fear of death, or of hurt, or of restraint, to any person, in order to the committing of such theft, or in order to the effecting of his escape after the committing of such theft or in order to the retaining of property taken by such theft, shall be punished with rigorous imprisonment for a term which may extend to ten years, and shall also be liable to fine."
"1694598112-408","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 381 - Theft by clerk or servant of property in possession of master","https://lawrato.com/indian-kanoon/ipc/section-381","SECTION
381 IPC - Indian Penal Code -
Theft by clerk or servant of property in possession of master","According to section 381 of Indian penal code, Whoever, being a clerk or servant, or being employed in the capacity of a clerk or servant, commits theft in respect of any property in the possession of his master or employer, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
"1694598115-409","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 380 - Theft in dwelling house, etc.","https://lawrato.com/indian-kanoon/ipc/section-380","SECTION
380 IPC - Indian Penal Code -
Theft in dwelling house, etc.","According to section 380 of Indian penal code, Whoever commits theft in any building, tent or vessel, which building, tent or vessel is used as a human dwelling, or used for the custody of property, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
"1694598118-410","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 378 - Theft","https://lawrato.com/indian-kanoon/ipc/section-378","SECTION
378 IPC - Indian Penal Code -
Theft","According to section 378 of Indian penal code, Whoever, intending to take dishonestly any movable property out of the possession of any person without that person’s consent, moves that property in order to such taking, is said to commit theft."
"1694598121-411","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 376E - Punishment for repeat offenders [1]","https://lawrato.com/indian-kanoon/ipc/section-376E","SECTION
376E IPC - Indian Penal Code -
Punishment for repeat offenders [1]","According to section 376E of Indian penal code, Whoever has been previously convicted of an offence punishable under section 376 or section 376A or section 376D and is subsequently convicted of an offence punishable under any of the said sections shall be punished with imprisonment for life which shall mean imprisonment for the remainder of that person’s natural life, or with death."
"1694598124-412","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 376DB - Punishment for gang rape on woman under twelve years of age","https://lawrato.com/indian-kanoon/ipc/section-376DB","SECTION
376DB IPC - Indian Penal Code -
Punishment for gang rape on woman under twelve years of age","According to section 376DB of Indian penal code, ""Where a woman under twelve years of age is raped by one or more persons constituting a group or acting in furtherance of a common intention, each of those persons shall be deemed to have committed the offence of rape and shall be punished with imprisonment for life,which shall mean imprisonment for the remainder of that person?s natural life, and with fine, or with death:1
Provided that such fine shall be just and reasonable to meet the medical expenses and rehabilitation of the victim:
Provided further that any fine imposed under this section shall be paid to the victim."""
"1694598127-413","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 376DA - Punishment for gang rape on woman under sixteen years of age","https://lawrato.com/indian-kanoon/ipc/section-376DA","SECTION
376DA IPC - Indian Penal Code -
Punishment for gang rape on woman under sixteen years of age","According to section 376DA of Indian penal code, ""Where a woman under sixteen years of age is raped by one or more persons constituting a group or acting in furtherance of a common intention, each of those persons shall be deemed to have committed the offence of rape and shall be punished with imprisonment for life, which shall mean imprisonment for the remainder of that person?s natural life, and with fine:1
Provided that such fine shall be just and reasonable to meet the medical expenses and rehabilitation of the victim:
Provided further that any fine imposed under this section shall be paid to the victim."""
"1694598130-414","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 376C - Sexual intercourse by person in authority [1]","https://lawrato.com/indian-kanoon/ipc/section-376C","SECTION
376C IPC - Indian Penal Code -
Sexual intercourse by person in authority [1]","According to section 376C of Indian penal code, Whoever, being—"
"1694598133-415","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 376B - Sexual intercourse by husband upon his wife during separation [1]","https://lawrato.com/indian-kanoon/ipc/section-376B","SECTION
376B IPC - Indian Penal Code -
Sexual intercourse by husband upon his wife during separation [1]","According to section 376B of Indian penal code, Whoever has sexual intercourse with his own wife, who is living separately, whether under a decree of separation or otherwise, without her consent, shall be punished with imprisonment of either description for a term which shall not be less than two years but which may extend to seven years, and shall also be liable to fine."
"1694598136-416","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 376AB - Punishment for rape on woman under twelve years of age","https://lawrato.com/indian-kanoon/ipc/section-376AB","SECTION
376AB IPC - Indian Penal Code -
Punishment for rape on woman under twelve years of age","According to section 376AB of Indian penal code, ""Whoever, commits rape on a woman under twelve years of age shall be punished with rigorous imprisonment for a term which shall not be less than twenty years, but which may extend to imprisonment for life, which shall mean imprisonment for the remainder of that person?s natural life, and with fine or with death:1
Provided that such fine shall be just and reasonable to meet the medical expenses and rehabilitation of the victim:
Provided further that any fine imposed under this section shall be paid to the victim."""
"1694598139-417","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 376A - Punishment for causing death or resulting in persistent vegetative state of victim [1]","https://lawrato.com/indian-kanoon/ipc/section-376A","SECTION
376A IPC - Indian Penal Code -
Punishment for causing death or resulting in persistent vegetative state of victim [1]","According to section 376A of Indian penal code, Whoever, commits an offence punishable under sub-section (1) or sub-section (2) of section 376 and in the course of such commission inflicts an injury which causes the death of the woman or causes the woman to be in a persistent vegetative state, shall be punished with rigorous imprisonment for a term which shall not be less than twenty years, but which may extend to imprisonment for life, which shall mean imprisonment for the remainder of that person’s natural life, or with death."
"1694598142-418","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 374 - Unlawful compulsory labour","https://lawrato.com/indian-kanoon/ipc/section-374","SECTION
374 IPC - Indian Penal Code -
Unlawful compulsory labour","According to section 374 of Indian penal code, Whoever unlawfully compels any person to labour against the will of that person, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both."
"1694598145-419","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 373 - Buying minor for purposes of prostitution, etc.","https://lawrato.com/indian-kanoon/ipc/section-373","SECTION
373 IPC - Indian Penal Code -
Buying minor for purposes of prostitution, etc.","According to section 373 of Indian penal code, Whoever buys, hires or otherwise obtains possession of any person under the age of eighteen years with intent that such person shall at any age be employed or used for the purpose of prostitution or illicit intercourse with any person or for any unlawful and immoral purpose, or knowing it to be likely that such person will at any age be employed or used for any such purpose, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
"1694598148-420","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 372 - Selling minor for purposes of prostitution, etc.","https://lawrato.com/indian-kanoon/ipc/section-372","SECTION
372 IPC - Indian Penal Code -
Selling minor for purposes of prostitution, etc.","According to section 372 of Indian penal code, Whoever sells, lets to hire, or otherwise disposes of any person under the age of eighteen years with intent that such person shall at any age be employed or used for the purpose of prostitution or illicit intercourse with any person or for any unlawful and immoral purpose, or knowing it to be likely that such person will at any age be employed or used for any such purpose, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
"1694598151-421","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 371 - Habitual dealing in slaves","https://lawrato.com/indian-kanoon/ipc/section-371","SECTION
371 IPC - Indian Penal Code -
Habitual dealing in slaves","According to section 371 of Indian penal code, Whoever habitually imports, exports, removes, buys, sells traffics or deals in slaves, shall be punished with imprisonment for life, or with imprisonment of either description for a term not exceeding ten years, and shall also be liable to fine."
"1694598154-422","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 370A - Exploitation of a trafficked person[1]","https://lawrato.com/indian-kanoon/ipc/section-370A","SECTION
370A IPC - Indian Penal Code -
Exploitation of a trafficked person[1]","According to section 370A of Indian penal code,"
"1694598157-423","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 368 - Wrongfully concealing or keeping in confinement, kidnapped or abducted person","https://lawrato.com/indian-kanoon/ipc/section-368","SECTION
368 IPC - Indian Penal Code -
Wrongfully concealing or keeping in confinement, kidnapped or abducted person","According to section 368 of Indian penal code, Whoever, knowing that any person has been kidnapped or has been abducted, wrongfully conceals or confines such person, shall be punished in the same manner as if he had kidnapped or abducted such person with the same intention or knowledge, or for the same purpose as that with or for which he conceals or detains such person in confinement."
"1694598160-424","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 367 - Kidnapping or abducting in order to subject person to grievous hurt, slavery, etc.","https://lawrato.com/indian-kanoon/ipc/section-367","SECTION
367 IPC - Indian Penal Code -
Kidnapping or abducting in order to subject person to grievous hurt, slavery, etc.","According to section 367 of Indian penal code, Whoever kidnaps or abducts any person in order that such person may be subjected, or may be so disposed of as to be put in danger of being subjected to grievous hurt, or slavery, or to the unnatural lust of any person, or knowing it to be likely that such person will be so subjected or disposed of, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
"1694598163-425","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 366B - Importation of girl from foreign country","https://lawrato.com/indian-kanoon/ipc/section-366B","SECTION
366B IPC - Indian Penal Code -
Importation of girl from foreign country","According to section 366B of Indian penal code, Whoever imports into India from any country outside India or from the State of Jammu and Kashmir any girl under the age of twenty-one years with intent that she may be, or knowing it to be likely that she will be, forced or seduced to illicit intercourse with another person, shall be punishable with imprisonment which may extend to ten years, and shall also be liable to fine."
"1694598166-426","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 366A - Procuration of minor girl","https://lawrato.com/indian-kanoon/ipc/section-366A","SECTION
366A IPC - Indian Penal Code -
Procuration of minor girl","According to section 366A of Indian penal code, Whoever, by any means whatsoever, induces any minor girl under the age of eighteen years to go from any place or to do any act with intent that such girl may be, or knowing that it is likely that she will be, forced or seduced to illicit intercourse with another person shall be punishable with imprisonment which may extend to ten years, and shall also be liable to fine."
"1694598169-427","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 366 - Kidnapping, abducting or inducing woman to compel her marriage, etc.","https://lawrato.com/indian-kanoon/ipc/section-366","SECTION
366 IPC - Indian Penal Code -
Kidnapping, abducting or inducing woman to compel her marriage, etc.","According to section 366 of Indian penal code, Whoever kidnaps or abducts any woman with intent that she may be compelled, or knowing it to be likely that she will be compelled, to marry any person against her will, or in order that she may be forced or seduced to illicit intercourse, or knowing it to be likely that she will be forced or seduced to illicit intercourse, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine;"
"1694598172-428","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 365 - Kidnapping or abducting with intent secretly and wrongfully to confine person","https://lawrato.com/indian-kanoon/ipc/section-365","SECTION
365 IPC - Indian Penal Code -
Kidnapping or abducting with intent secretly and wrongfully to confine person","According to section 365 of Indian penal code, Whoever kidnaps or abducts any person with intent to cause that person to be secretly and wrongfully confined, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
"1694598175-429","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 364A - Kidnapping for ransom, etc.","https://lawrato.com/indian-kanoon/ipc/section-364A","SECTION
364A IPC - Indian Penal Code -
Kidnapping for ransom, etc.","According to section 364A of Indian penal code, Whoever kidnaps or abducts any person or keeps a person in detention after such kidnapping or abduction, and threatens to cause death or hurt to such person, or by his conduct gives rise to a reasonable apprehension that such person may be put to death or hurt, or causes hurt or death to such person in order to compel the Government or any foreign State or international inter-governmental organisation or any other person to do or abstain from doing any act or to pay a ransom, shall be punishable with death or imprisonment for life, and shall also be liable to fine."
"1694598178-430","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 364 - Kidnapping or abducting in order to murder","https://lawrato.com/indian-kanoon/ipc/section-364","SECTION
364 IPC - Indian Penal Code -
Kidnapping or abducting in order to murder","According to section 364 of Indian penal code, Whoever kidnaps or abducts any person in order that such person may be murdered or may be so disposed of as to be put in danger of being murdered, shall be punished with imprisonment for life or rigorous imprisonment for a term which may extend to ten years, and shall also be liable to fine."
"1694598181-431","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 363A - Kidnapping or maiming a minor for purposes of begging","https://lawrato.com/indian-kanoon/ipc/section-363A","SECTION
363A IPC - Indian Penal Code -
Kidnapping or maiming a minor for purposes of begging","According to section 363A of Indian penal code,"
"1694598184-432","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 362 - Abduction","https://lawrato.com/indian-kanoon/ipc/section-362","SECTION
362 IPC - Indian Penal Code -
Abduction","According to section 362 of Indian penal code, Whoever by force compels, or by any deceitful means induces any person to go from any place, is said to abduct that person."
"1694598187-433","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 361 - Kidnapping from lawful guardianship","https://lawrato.com/indian-kanoon/ipc/section-361","SECTION
361 IPC - Indian Penal Code -
Kidnapping from lawful guardianship","According to section 361 of Indian penal code, Whoever takes or entices any minor under sixteen years of age if a male, or under eighteen years of age if a female, or any person of unsound mind, out of the keeping of the lawful guardian of such minor or person of unsound mind, without the consent of such guardian, is said to kidnap such minor or person from lawful guardianship."
"1694598190-434","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 360 - Kidnapping from India","https://lawrato.com/indian-kanoon/ipc/section-360","SECTION
360 IPC - Indian Penal Code -
Kidnapping from India","According to section 360 of Indian penal code, Whoever conveys any person beyond the limits of India without the consent of that person, or of some person legally authorized to consent on behalf of that person, is said to kidnap that person from India."
"1694598193-435","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 359 - Kidnapping","https://lawrato.com/indian-kanoon/ipc/section-359","SECTION
359 IPC - Indian Penal Code -
Kidnapping","According to section 359 of Indian penal code, Kidnapping is of two kinds: kidnapping from India, and kidnapping from lawful guardianship."
"1694598196-436","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 358 - Assault or criminal force on grave provocation","https://lawrato.com/indian-kanoon/ipc/section-358","SECTION
358 IPC - Indian Penal Code -
Assault or criminal force on grave provocation","According to section 358 of Indian penal code, Whoever assaults or uses criminal force to any person on grave and sudden provocation given by that person, shall be punished with simple imprisonment for a term which may extend to one month, or with fine which may extend to two hundred rupees, or with both."
"1694598199-437","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 357 - Assault or criminal force in attempt wrongfully to confine a person","https://lawrato.com/indian-kanoon/ipc/section-357","SECTION
357 IPC - Indian Penal Code -
Assault or criminal force in attempt wrongfully to confine a person","According to section 357 of Indian penal code, Whoever assaults or uses criminal force to any person, in attempting wrongfully to confine that person, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine which may extend to one thousand rupees, or with both."
"1694598202-438","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 356 - Assault or criminal force in attempt to commit theft of property carried by a person","https://lawrato.com/indian-kanoon/ipc/section-356","SECTION
356 IPC - Indian Penal Code -
Assault or criminal force in attempt to commit theft of property carried by a person","According to section 356 of Indian penal code, Whoever assaults or uses criminal force to any person, in attempting to commit theft on any property which that person is then wearing or carrying shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both."
"1694598205-439","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 355 - Assault or criminal force with intent to dishonour person, otherwise than on grave provocation","https://lawrato.com/indian-kanoon/ipc/section-355","SECTION
355 IPC - Indian Penal Code -
Assault or criminal force with intent to dishonour person, otherwise than on grave provocation","According to section 355 of Indian penal code, Whoever assaults or uses criminal force to any person, intending thereby to dishonour that person, otherwise than on grave and sudden provocation given by that person, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both."
"1694598208-440","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 353 - Assault or criminal force to deter public servant from discharge of his duty","https://lawrato.com/indian-kanoon/ipc/section-353","SECTION
353 IPC - Indian Penal Code -
Assault or criminal force to deter public servant from discharge of his duty","According to section 353 of Indian penal code, Whoever assaults or uses criminal force to any person being a public servant in the execution of his duty as such public servant, or with intent to prevent or deter that person from discharging his duty as such public servant, or in consequence of anything done or attempted to be done by such person to the lawful discharge of his duty as such public servant, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both."
"1694598211-441","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 352 - Punishment for assault or criminal force otherwise than on grave provocation","https://lawrato.com/indian-kanoon/ipc/section-352","SECTION
352 IPC - Indian Penal Code -
Punishment for assault or criminal force otherwise than on grave provocation","According to section 352 of Indian penal code, Whoever assaults or uses criminal force to any person otherwise than on grave and sudden provocation given by that person, shall be punished with imprisonment of either description for a term which may extend to three months, or with fine which may extend to five hundred rupees, or with both."
"1694598214-442","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 351 - Assault","https://lawrato.com/indian-kanoon/ipc/section-351","SECTION
351 IPC - Indian Penal Code -
Assault","According to section 351 of Indian penal code, Whoever makes any gesture, or any preparation intending or knowing it to be likely that such gesture or preparation will cause any person present to apprehend that he who makes that gesture or preparation is about to use criminal force to that person, is said to commit an assault."
"1694598217-443","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 350 - Criminal force","https://lawrato.com/indian-kanoon/ipc/section-350","SECTION
350 IPC - Indian Penal Code -
Criminal force","According to section 350 of Indian penal code, Whoever intentionally uses force to any person, without that person’s consent, in order to the committing of any offence, or intending by the use of such force to cause, or knowing it to be likely that by the use of such force he will cause injury, fear or annoyance to the person to whom the force is used, is said to use criminal force to that other."
"1694598220-444","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 348 - Wrongful confinement to extort confession, or compel restoration of property","https://lawrato.com/indian-kanoon/ipc/section-348","SECTION
348 IPC - Indian Penal Code -
Wrongful confinement to extort confession, or compel restoration of property","According to section 348 of Indian penal code, Whoever wrongfully confines any person for the purpose of extorting from the person confined or any person interested in the person confined any confession or any information which may lead to the detection of an offence or misconduct, or for the purpose of constraining the person confined or any person interested in the person confined to restore or to cause the restoration of any property or valuable security or to satisfy any claim or demand, or to give information which may lead to the restoration of any property or valuable security, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine."
"1694598223-445","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 347 - Wrongful confinement to extort property, or constrain to illegal act","https://lawrato.com/indian-kanoon/ipc/section-347","SECTION
347 IPC - Indian Penal Code -
Wrongful confinement to extort property, or constrain to illegal act","According to section 347 of Indian penal code, Whoever wrongfully confines any person for the purpose of extorting from the person confined, or from any person interested in the person confined, any property or valuable security or of constraining the person confined or any person interested in such person to do anything illegal or to give any information which may facilitate the commission of an offence, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine."
"1694598226-446","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 346 - Wrongful confinement in secret","https://lawrato.com/indian-kanoon/ipc/section-346","SECTION
346 IPC - Indian Penal Code -
Wrongful confinement in secret","According to section 346 of Indian penal code, Whoever wrongfully confines any person in such manner as to indicate an intention that the confinement of such person may not be known to any person interested in the person so confined, or to any public servant, or that the place of such confinement may not be known to or discovered by any such person or public servant as hereinbefore mentioned, shall be punished with imprisonment of either description for a term which may extend to two years in addition to any other punishment to which he may be liable for such wrongful confinement."
"1694598229-447","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 345 - Wrongful confinement of person for whose liberation writ has been issued","https://lawrato.com/indian-kanoon/ipc/section-345","SECTION
345 IPC - Indian Penal Code -
Wrongful confinement of person for whose liberation writ has been issued","According to section 345 of Indian penal code, Whoever keeps any person in wrongful confinement, knowing that a writ for the liberation of that person has been duly issued, shall be punished with imprisonment of either description for a term which may extend to two years in addition to any term of imprisonment to which he may be liable under any other section of this Chapter."
"1694598232-448","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 344 - Wrongful confinement for ten or more days","https://lawrato.com/indian-kanoon/ipc/section-344","SECTION
344 IPC - Indian Penal Code -
Wrongful confinement for ten or more days","According to section 344 of Indian penal code, Whoever wrongfully confines any person for ten days, or more, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine."
"1694598236-449","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 343 - Wrongful confinement for three or more days","https://lawrato.com/indian-kanoon/ipc/section-343","SECTION
343 IPC - Indian Penal Code -
Wrongful confinement for three or more days","According to section 343 of Indian penal code, Whoever wrongfully confines any person for three days or more, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both."
"1694598238-450","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 342 - Punishment for wrongful confinement","https://lawrato.com/indian-kanoon/ipc/section-342","SECTION
342 IPC - Indian Penal Code -
Punishment for wrongful confinement","According to section 342 of Indian penal code, Whoever wrongfully confines any person shall be punished with simple imprisonment of either description for a term which may extend to one year, or with fine which may extend to one thousand rupees, or with both."
"1694598241-451","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 341 - Punishment for wrongful restraint","https://lawrato.com/indian-kanoon/ipc/section-341","SECTION
341 IPC - Indian Penal Code -
Punishment for wrongful restraint","According to section 341 of Indian penal code, Whoever wrongfully restrains any person shall be punished with simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both."
"1694598244-452","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 340 - Wrongful confinement","https://lawrato.com/indian-kanoon/ipc/section-340","SECTION
340 IPC - Indian Penal Code -
Wrongful confinement","According to section 340 of Indian penal code, Whoever wrongfully restrains any person in such a manner as to prevent that person from proceeding beyond certain circumscribing limits, is said “wrongfully to confine” that person."
"1694598247-453","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 339 - Wrongful restraint","https://lawrato.com/indian-kanoon/ipc/section-339","SECTION
339 IPC - Indian Penal Code -
Wrongful restraint","According to section 339 of Indian penal code, Whoever voluntarily obstructs any person so as to prevent that person from proceeding in any direction in which that person has a right to proceed, is said wrongfully to restrain that person."
